6/30/55,0
6/30/60,-3267.716535
6/30/65,-4645.669291
6/30/70,-3070.866142
6/30/75,5472.440945
6/30/80,5925.19685
6/30/85,9232.283465
6/30/90,11023.62205
6/30/95,9665.354331
